pollster,median_date,mode,n,LV,region,party,pct
Ipsos,2018-12-12,online,2001,FALSE,British Columbia,Conservative,0.3
Campaign Research,2018-12-13,online,1494,FALSE,British Columbia,Conservative,0.3
Abacus Data,2018-12-18,online,2000,FALSE,British Columbia,Conservative,0.32
Mainstreet Research,2019-01-15,IVR,7941,FALSE,British Columbia,Conservative,0.347
Innovative Research,2019-01-20,telephone,2451,FALSE,British Columbia,Conservative,0.29
Abacus Data,2019-02-02,online,2500,FALSE,British Columbia,Conservative,0.34
Campaign Research,2019-02-09,online,1590,FALSE,British Columbia,Conservative,0.28
Abacus Data,2019-02-10,online,2500,FALSE,British Columbia,Conservative,0.34
Ipsos,2019-02-18,online,1002,FALSE,British Columbia,Conservative,0.31
Leger,2019-02-19,online,1529,FALSE,British Columbia,Conservative,0.36
Angus Reid,2019-02-23,online,1009,FALSE,British Columbia,Conservative,0.33
Abacus Data,2019-02-24,online,2374,FALSE,British Columbia,Conservative,0.28
Forum Research,2019-02-28,IVR,1301,FALSE,British Columbia,Conservative,0.43
Abacus Data,2019-03-02,online,1500,FALSE,British Columbia,Conservative,0.34
Ipsos,2019-03-03,online,1000,FALSE,British Columbia,Conservative,0.3
Innovative Research,2019-03-03,online,2122,FALSE,British Columbia,Conservative,0.28
Campaign Research,2019-03-09,online,1893,FALSE,British Columbia,Conservative,0.3
Angus Reid,2019-03-18,online,5807,FALSE,British Columbia,Conservative,0.37
Leger,2019-03-20,online,1513,FALSE,British Columbia,Conservative,0.3
Forum Research,2019-03-20,IVR,1490,FALSE,British Columbia,Conservative,0.42
Mainstreet Research,2019-03-22,IVR,8501,FALSE,British Columbia,Conservative,0.304
Ipsos,2019-03-26,online,1002,FALSE,British Columbia,Conservative,0.39
Campaign Research,2019-04-05,online,2035,FALSE,British Columbia,Conservative,0.27
Forum Research,2019-04-05,IVR,1634,FALSE,British Columbia,Conservative,0.43
Innovative Research,2019-04-07,online,2527,FALSE,British Columbia,Conservative,0.29
Leger,2019-04-20,online,1522,FALSE,British Columbia,Conservative,0.45
Ipsos,2019-04-24,online,1000,FALSE,British Columbia,Conservative,0.23
Forum Research,2019-04-24,IVR,1595,FALSE,British Columbia,Conservative,0.37
Abacus Data,2019-04-27,online,4015,FALSE,British Columbia,Conservative,0.28
Angus Reid,2019-04-28,online,1525,FALSE,British Columbia,Conservative,0.39
Campaign Research,2019-05-01,online,1471,FALSE,British Columbia,Conservative,0.38
Abacus Data,2019-05-29,online,1500,FALSE,British Columbia,Conservative,0.28
Innovative Research,2019-05-29,online,1691,FALSE,British Columbia,Conservative,0.27
Angus Reid,2019-06-01,online,4698,FALSE,British Columbia,Conservative,0.36
Forum Research,2019-06-01,IVR,1633,FALSE,British Columbia,Conservative,0.38
Campaign Research,2019-06-05,online,2735,FALSE,British Columbia,Conservative,0.32
Ipsos,2019-06-06,online,1003,FALSE,British Columbia,Conservative,0.33
Leger,2019-06-09,online,1528,FALSE,British Columbia,Conservative,0.31
Forum Research,2019-06-12,IVR,1471,FALSE,British Columbia,Conservative,
EKOS,2019-06-15,IVR,2491,FALSE,British Columbia,Conservative,0.32
Forum Research,2019-06-22,IVR,1539,FALSE,British Columbia,Conservative,0.34
Innovative Research,2019-06-22,telephone,3055,FALSE,British Columbia,Conservative,
DART/Maru,2019-06-26,online,1512,FALSE,British Columbia,Conservative,0.34
EKOS,2019-06-28,IVR,1194,FALSE,British Columbia,Conservative,0.34
Abacus Data,2019-06-30,online,3092,FALSE,British Columbia,Conservative,0.26
Mainstreet Research,2019-06-30,telephone,2651,FALSE,British Columbia,Conservative,0.307
Innovative Research,2019-07-03,online,2515,FALSE,British Columbia,Conservative,0.32
EKOS,2019-07-08,IVR,425,FALSE,British Columbia,Conservative,0.321
Angus Reid,2019-07-09,online,2361,FALSE,British Columbia,Conservative,0.36
Campaign Research,2019-07-10,online,1896,FALSE,British Columbia,Conservative,0.26
Corbett Communications,2019-07-10,online,3848,FALSE,British Columbia,Conservative,
Ipsos,2019-07-14,online,1000,FALSE,British Columbia,Conservative,0.33
Abacus Data,2019-07-15,online,1500,FALSE,British Columbia,Conservative,0.29
Research Co.,2019-07-16,online,1000,FALSE,British Columbia,Conservative,0.31
EKOS,2019-07-17,IVR,1000,FALSE,British Columbia,Conservative,
Nanos Research,2019-07-19,telephone,1000,FALSE,British Columbia,Conservative,
Leger,2019-07-21,online,1536,FALSE,British Columbia,Conservative,0.32
Forum Research,2019-07-23,IVR,4234,FALSE,British Columbia,Conservative,
Innovative Research,2019-07-24,telephone,3050,FALSE,British Columbia,Conservative,
EKOS,2019-07-25,online,1000,FALSE,British Columbia,Conservative,
Forum Research,2019-07-27,IVR,1733,FALSE,British Columbia,Conservative,0.38
Innovative Research,2019-07-29,online,1804,FALSE,British Columbia,Conservative,0.28
Mainstreet Research,2019-07-31,IVR,2463,FALSE,British Columbia,Conservative,0.338
Abacus Data,2019-08-04,online,1422,FALSE,British Columbia,Conservative,0.3
EKOS,2019-08-07,online,1000,FALSE,British Columbia,Conservative,
Campaign Research,2019-08-11,online,2365,FALSE,British Columbia,Conservative,0.3
Narrative Research,2019-08-11,telephone,15843,FALSE,British Columbia,Conservative,
Corbett Communications,2019-08-12,online,2750,FALSE,British Columbia,Conservative,
Ipsos,2019-08-17,online,1001,FALSE,British Columbia,Conservative,0.31
DART/Maru,2019-08-17,online,1342,FALSE,British Columbia,Conservative,0.32
Leger,2019-08-18,online,1535,FALSE,British Columbia,Conservative,0.26
Abacus Data,2019-08-19,online,2152,FALSE,British Columbia,Conservative,0.31
EKOS,2019-08-19,online,750,FALSE,British Columbia,Conservative,
EKOS,2019-08-21,online,1067,FALSE,British Columbia,Conservative,0.317
Angus Reid,2019-08-24,online,1534,FALSE,British Columbia,Conservative,0.35
Abacus Data,2019-08-26,online,4549,FALSE,British Columbia,Conservative,0.31
EKOS,2019-08-27,online,1086,FALSE,British Columbia,Conservative,
Leger,2019-08-28,online,2102,FALSE,British Columbia,Conservative,0.27
EKOS,2019-08-28,online,902,FALSE,British Columbia,Conservative,0.382
Innovative Research,2019-09-02,online,1894,FALSE,British Columbia,Conservative,0.32
Campaign Research,2019-09-04,online,2094,FALSE,British Columbia,Conservative,0.34
EKOS,2019-09-04,online,2393,FALSE,British Columbia,Conservative,
Mainstreet Research,2019-09-07,telephone,1876,FALSE,British Columbia,Conservative,0.371
Leger,2019-09-08,online,1546,FALSE,British Columbia,Conservative,0.36
Abacus Data,2019-09-08,online,2000,FALSE,British Columbia,Conservative,0.32
Insights West,2019-09-08,online,6952,FALSE,British Columbia,Conservative,0.38
Forum Research,2019-09-11,IVR,1001,FALSE,British Columbia,Conservative,0.37
DART/Maru,2019-09-11,online,1517,FALSE,British Columbia,Conservative,0.31
Innovative Research,2019-09-13,online,1622,FALSE,British Columbia,Conservative,0.32
Mainstreet Research,2019-09-14,IVR,1900,FALSE,British Columbia,Conservative,
Leger,2019-09-15,online,1598,FALSE,British Columbia,Conservative,0.31
Nanos Research,2019-09-15,online,2670,FALSE,British Columbia,Conservative,
Angus Reid,2019-09-17,online,1805,FALSE,British Columbia,Conservative,
Campaign Research,2019-09-19,online,2575,FALSE,British Columbia,Conservative,
Campaign Research,2019-09-19,telephone,2513,FALSE,British Columbia,Conservative,
Abacus Data,2019-09-20,online,1929,FALSE,British Columbia,Conservative,0.3
EKOS,2019-09-20,online,1152,FALSE,British Columbia,Conservative,0.357
Forum Research,2019-09-20,IVR,2449,FALSE,British Columbia,Conservative,0.31
Insights West,2019-09-21,online,6936,FALSE,British Columbia,Conservative,0.36
Angus Reid,2019-09-22,online,1523,FALSE,British Columbia,Conservative,0.34
Leger,2019-09-22,online,2153,FALSE,British Columbia,Conservative,0.35
Innovative Research,2019-09-23,online,2303,FALSE,British Columbia,Conservative,0.28
Abacus Data,2019-09-25,online,1975,FALSE,British Columbia,Conservative,0.26
Research Co.,2019-09-25,online,1000,FALSE,British Columbia,Conservative,0.32
Nanos Research,2019-09-25,online,2827,FALSE,British Columbia,Conservative,
EKOS,2019-09-28,online,1492,FALSE,British Columbia,Conservative,0.26
Angus Reid,2019-09-29,online,1522,FALSE,British Columbia,Conservative,0.34
Mainstreet Research,2019-09-29,IVR,2360,FALSE,British Columbia,Conservative,
Leger,2019-09-29,online,1558,FALSE,British Columbia,Conservative,0.36
Forum Research,2019-10-01,IVR,1853,FALSE,British Columbia,Conservative,0.33
Campaign Research,2019-10-01,online,4755,FALSE,British Columbia,Conservative,0.28
Abacus Data,2019-10-04,online,1556,FALSE,British Columbia,Conservative,0.33
Mainstreet Research,2019-10-04,IVR,2338,FALSE,British Columbia,Conservative,
Innovative Research,2019-10-05,online,2835,FALSE,British Columbia,Conservative,0.29
Forum Research,2019-10-08,IVR,1013,FALSE,British Columbia,Conservative,0.36
Leger,2019-10-08,online,2150,FALSE,British Columbia,Conservative,0.25
Leger,2019-10-08,online,9317,FALSE,British Columbia,Conservative,
Lethbridge College,2019-10-08,online,9474,FALSE,British Columbia,Conservative,
Innovative Research,2019-10-09,online,2394,FALSE,British Columbia,Conservative,0.27
Angus Reid,2019-10-09,online,3031,FALSE,British Columbia,Conservative,0.36
EKOS,2019-10-09,online,1947,FALSE,British Columbia,Conservative,0.3
Campaign Research,2019-10-09,online,4037,FALSE,British Columbia,Conservative,0.29
Abacus Data,2019-10-09,online,3000,FALSE,British Columbia,Conservative,0.29
DART/Maru,2019-10-09,online,1310,FALSE,British Columbia,Conservative,0.38
Nanos Research,2019-10-09,telephone,3705,FALSE,British Columbia,Conservative,
Forum Research,2019-10-11,IVR,4338,FALSE,British Columbia,Conservative,
EKOS,2019-10-13,online,1904,FALSE,British Columbia,Conservative,0.29
Angus Reid,2019-10-14,online,2100,FALSE,British Columbia,Conservative,0.32
Leger,2019-10-14,online,13013,FALSE,British Columbia,Conservative,
Forum Research,2019-10-16,IVR,1028,FALSE,British Columbia,Conservative,0.3
DART/Maru,2019-10-16,online,1518,FALSE,British Columbia,Conservative,0.29
EKOS,2019-10-16,online,1881,FALSE,British Columbia,Conservative,0.33
Innovative Research,2019-10-16,online,3094,FALSE,British Columbia,Conservative,0.29
Innovative Research,2019-10-16,online,1964,FALSE,British Columbia,Conservative,0.27
Campaign Research,2019-10-17,online,1987,FALSE,British Columbia,Conservative,0.29
Abacus Data,2019-10-18,online,2000,FALSE,British Columbia,Conservative,0.27
Campaign Research,2019-10-18,online,5039,FALSE,British Columbia,Conservative,0.29
Leger,2019-10-18,online,2117,FALSE,British Columbia,Conservative,0.31
Research Co.,2019-10-19,online,957,FALSE,British Columbia,Conservative,0.27
Mainstreet Research,2018-01-06,IVR,9830,FALSE,British Columbia,NDP,0.165
Campaign Research,2018-01-11,online,1887,FALSE,British Columbia,NDP,0.2
Forum Research,2018-01-24,IVR,1408,FALSE,British Columbia,NDP,0.17
Abacus Data,2018-01-28,online,1411,FALSE,British Columbia,NDP,0.24
Campaign Research,2018-02-10,online,2227,FALSE,British Columbia,NDP,0.23
Ipsos,2018-03-01,online,1001,FALSE,British Columbia,NDP,0.29
Forum Research,2018-03-01,IVR,941,FALSE,British Columbia,NDP,0.18
Abacus Data,2018-03-04,online,1411,FALSE,British Columbia,NDP,0.24
Angus Reid,2018-03-15,online,5423,FALSE,British Columbia,NDP,0.22
Ipsos,2018-03-23,online,1001,FALSE,British Columbia,NDP,0.26
Mainstreet Research,2018-04-18,IVR,9401,FALSE,British Columbia,NDP,0.173
Forum Research,2018-04-20,IVR,1585,FALSE,British Columbia,NDP,0.2
Ipsos,2018-04-30,online,1907,FALSE,British Columbia,NDP,0.26
Innovative Research,2018-05-02,telephone,1000,FALSE,British Columbia,NDP,0.22
Leger,2018-05-10,online,2103,FALSE,British Columbia,NDP,
Innovative Research,2018-05-14,online,2327,FALSE,British Columbia,NDP,0.19
Forum Research,2018-05-16,IVR,969,FALSE,British Columbia,NDP,0.28
Angus Reid,2018-06-14,online,1023,FALSE,British Columbia,NDP,0.34
Ipsos,2018-06-15,online,1001,FALSE,British Columbia,NDP,0.16
Campaign Research,2018-06-18,online,1579,FALSE,British Columbia,NDP,0.24
Ipsos,2018-06-29,online,1002,FALSE,British Columbia,NDP,0.17
Ipsos,2018-07-16,online,1000,FALSE,British Columbia,NDP,0.35
Mainstreet Research,2018-07-17,IVR,9384,FALSE,British Columbia,NDP,0.146
Abacus Data,2018-07-22,online,2000,FALSE,British Columbia,NDP,0.24
EKOS,2018-07-26,IVR,1302,FALSE,British Columbia,NDP,0.22
Forum Research,2018-08-12,IVR,1777,FALSE,British Columbia,NDP,0.22
Abacus Data,2018-08-20,online,1500,FALSE,British Columbia,NDP,0.25
Abacus Data,2018-08-25,online,1000,FALSE,British Columbia,NDP,0.29
Campaign Research,2018-09-14,online,1486,FALSE,British Columbia,NDP,0.25
Abacus Data,2018-09-19,online,2000,FALSE,British Columbia,NDP,0.22
DART/Maru,2018-09-19,online,5769,FALSE,British Columbia,NDP,0.22
Pollara,2018-09-20,online,1002,FALSE,British Columbia,NDP,0.16
Innovative Research,2018-10-01,online,2410,FALSE,British Columbia,NDP,0.17
Ipsos,2018-10-09,online,2001,FALSE,British Columbia,NDP,0.26
Forum Research,2018-10-10,IVR,1226,FALSE,British Columbia,NDP,0.23
Mainstreet Research,2018-11-07,IVR,7961,FALSE,British Columbia,NDP,0.147
Campaign Research,2018-11-09,online,2512,FALSE,British Columbia,NDP,0.22
Abacus Data,2018-11-13,online,2490,FALSE,British Columbia,NDP,0.21
Leger,2018-11-20,online,1521,FALSE,British Columbia,NDP,0.17
Forum Research,2018-11-29,IVR,1541,FALSE,British Columbia,NDP,0.12
Ipsos,2018-12-12,online,2001,FALSE,British Columbia,NDP,0.18
Campaign Research,2018-12-13,online,1494,FALSE,British Columbia,NDP,0.21
Abacus Data,2018-12-18,online,2000,FALSE,British Columbia,NDP,0.25
Mainstreet Research,2019-01-15,IVR,7941,FALSE,British Columbia,NDP,0.165
Innovative Research,2019-01-20,telephone,2451,FALSE,British Columbia,NDP,0.19
Abacus Data,2019-02-02,online,2500,FALSE,British Columbia,NDP,0.17
Campaign Research,2019-02-09,online,1590,FALSE,British Columbia,NDP,0.23
Abacus Data,2019-02-10,online,2500,FALSE,British Columbia,NDP,0.19
Ipsos,2019-02-18,online,1002,FALSE,British Columbia,NDP,0.17
Leger,2019-02-19,online,1529,FALSE,British Columbia,NDP,0.18
Angus Reid,2019-02-23,online,1009,FALSE,British Columbia,NDP,0.21
Abacus Data,2019-02-24,online,2374,FALSE,British Columbia,NDP,0.26
Forum Research,2019-02-28,IVR,1301,FALSE,British Columbia,NDP,0.15
Abacus Data,2019-03-02,online,1500,FALSE,British Columbia,NDP,0.2
Ipsos,2019-03-03,online,1000,FALSE,British Columbia,NDP,0.23
Innovative Research,2019-03-03,online,2122,FALSE,British Columbia,NDP,0.23
Campaign Research,2019-03-09,online,1893,FALSE,British Columbia,NDP,0.24
Angus Reid,2019-03-18,online,5807,FALSE,British Columbia,NDP,0.17
Leger,2019-03-20,online,1513,FALSE,British Columbia,NDP,0.2
Forum Research,2019-03-20,IVR,1490,FALSE,British Columbia,NDP,0.21
Mainstreet Research,2019-03-22,IVR,8501,FALSE,British Columbia,NDP,0.156
Ipsos,2019-03-26,online,1002,FALSE,British Columbia,NDP,0.25
Campaign Research,2019-04-05,online,2035,FALSE,British Columbia,NDP,0.19
Forum Research,2019-04-05,IVR,1634,FALSE,British Columbia,NDP,0.17
Innovative Research,2019-04-07,online,2527,FALSE,British Columbia,NDP,0.21
Leger,2019-04-20,online,1522,FALSE,British Columbia,NDP,0.16
Ipsos,2019-04-24,online,1000,FALSE,British Columbia,NDP,0.22
Forum Research,2019-04-24,IVR,1595,FALSE,British Columbia,NDP,0.22
Abacus Data,2019-04-27,online,4015,FALSE,British Columbia,NDP,0.23
Angus Reid,2019-04-28,online,1525,FALSE,British Columbia,NDP,0.18
Campaign Research,2019-05-01,online,1471,FALSE,British Columbia,NDP,0.24
Abacus Data,2019-05-29,online,1500,FALSE,British Columbia,NDP,0.17
Innovative Research,2019-05-29,online,1691,FALSE,British Columbia,NDP,0.18
Angus Reid,2019-06-01,online,4698,FALSE,British Columbia,NDP,0.18
Forum Research,2019-06-01,IVR,1633,FALSE,British Columbia,NDP,0.16
Campaign Research,2019-06-05,online,2735,FALSE,British Columbia,NDP,0.17
Ipsos,2019-06-06,online,1003,FALSE,British Columbia,NDP,0.18
Leger,2019-06-09,online,1528,FALSE,British Columbia,NDP,0.18
Forum Research,2019-06-12,IVR,1471,FALSE,British Columbia,NDP,
EKOS,2019-06-15,IVR,2491,FALSE,British Columbia,NDP,0.13
Forum Research,2019-06-22,IVR,1539,FALSE,British Columbia,NDP,0.15
Innovative Research,2019-06-22,telephone,3055,FALSE,British Columbia,NDP,
DART/Maru,2019-06-26,online,1512,FALSE,British Columbia,NDP,0.27
EKOS,2019-06-28,IVR,1194,FALSE,British Columbia,NDP,0.143
Abacus Data,2019-06-30,online,3092,FALSE,British Columbia,NDP,0.22
Mainstreet Research,2019-06-30,telephone,2651,FALSE,British Columbia,NDP,0.137
Innovative Research,2019-07-03,online,2515,FALSE,British Columbia,NDP,0.17
EKOS,2019-07-08,IVR,425,FALSE,British Columbia,NDP,0.105
Angus Reid,2019-07-09,online,2361,FALSE,British Columbia,NDP,0.19
Campaign Research,2019-07-10,online,1896,FALSE,British Columbia,NDP,0.2
Corbett Communications,2019-07-10,online,3848,FALSE,British Columbia,NDP,
Ipsos,2019-07-14,online,1000,FALSE,British Columbia,NDP,0.18
Abacus Data,2019-07-15,online,1500,FALSE,British Columbia,NDP,0.2
Research Co.,2019-07-16,online,1000,FALSE,British Columbia,NDP,0.22
EKOS,2019-07-17,IVR,1000,FALSE,British Columbia,NDP,
Nanos Research,2019-07-19,telephone,1000,FALSE,British Columbia,NDP,
Leger,2019-07-21,online,1536,FALSE,British Columbia,NDP,0.14
Forum Research,2019-07-23,IVR,4234,FALSE,British Columbia,NDP,
Innovative Research,2019-07-24,telephone,3050,FALSE,British Columbia,NDP,
EKOS,2019-07-25,online,1000,FALSE,British Columbia,NDP,
Forum Research,2019-07-27,IVR,1733,FALSE,British Columbia,NDP,0.15
Innovative Research,2019-07-29,online,1804,FALSE,British Columbia,NDP,0.21
Mainstreet Research,2019-07-31,IVR,2463,FALSE,British Columbia,NDP,0.141
Abacus Data,2019-08-04,online,1422,FALSE,British Columbia,NDP,0.22
EKOS,2019-08-07,online,1000,FALSE,British Columbia,NDP,
Campaign Research,2019-08-11,online,2365,FALSE,British Columbia,NDP,0.17
Narrative Research,2019-08-11,telephone,15843,FALSE,British Columbia,NDP,
Corbett Communications,2019-08-12,online,2750,FALSE,British Columbia,NDP,
Ipsos,2019-08-17,online,1001,FALSE,British Columbia,NDP,0.25
DART/Maru,2019-08-17,online,1342,FALSE,British Columbia,NDP,0.28
Leger,2019-08-18,online,1535,FALSE,British Columbia,NDP,0.17
Abacus Data,2019-08-19,online,2152,FALSE,British Columbia,NDP,0.18
EKOS,2019-08-19,online,750,FALSE,British Columbia,NDP,
EKOS,2019-08-21,online,1067,FALSE,British Columbia,NDP,0.103
Angus Reid,2019-08-24,online,1534,FALSE,British Columbia,NDP,0.15
Abacus Data,2019-08-26,online,4549,FALSE,British Columbia,NDP,0.22
EKOS,2019-08-27,online,1086,FALSE,British Columbia,NDP,
Leger,2019-08-28,online,2102,FALSE,British Columbia,NDP,0.19
EKOS,2019-08-28,online,902,FALSE,British Columbia,NDP,0.087
Innovative Research,2019-09-02,online,1894,FALSE,British Columbia,NDP,0.19
Campaign Research,2019-09-04,online,2094,FALSE,British Columbia,NDP,0.15
EKOS,2019-09-04,online,2393,FALSE,British Columbia,NDP,
Mainstreet Research,2019-09-07,telephone,1876,FALSE,British Columbia,NDP,0.128
Leger,2019-09-08,online,1546,FALSE,British Columbia,NDP,0.15
Abacus Data,2019-09-08,online,2000,FALSE,British Columbia,NDP,0.22
Insights West,2019-09-08,online,6952,FALSE,British Columbia,NDP,0.18
Forum Research,2019-09-11,IVR,1001,FALSE,British Columbia,NDP,0.082
DART/Maru,2019-09-11,online,1517,FALSE,British Columbia,NDP,0.27
Innovative Research,2019-09-13,online,1622,FALSE,British Columbia,NDP,0.21
Mainstreet Research,2019-09-14,IVR,1900,FALSE,British Columbia,NDP,
Leger,2019-09-15,online,1598,FALSE,British Columbia,NDP,0.19
Nanos Research,2019-09-15,online,2670,FALSE,British Columbia,NDP,
Angus Reid,2019-09-17,online,1805,FALSE,British Columbia,NDP,
Campaign Research,2019-09-19,online,2575,FALSE,British Columbia,NDP,
Campaign Research,2019-09-19,telephone,2513,FALSE,British Columbia,NDP,
Abacus Data,2019-09-20,online,1929,FALSE,British Columbia,NDP,0.22
